Entités intégrées;Adresse;Mode d'intégration;Date de clôture;Pourcentage de capital détenu;
;;;;;
A - Mandataire(s) (association de financement ou mandataire financier personne physique);;;;;
AFIR (AFEMA);68 rue du Rocher, 75008 Paris;Intégration Globale;31/12/2022;n.a;
B - Entités concernées;;;;;
;;;;;
comité Loiret Sud Sologne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Orléans Métropole Est - Loiret Forêt d'Orléans;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Orléans Métropole Ouest - Loiret Beauce;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Loiret Le Gâtinais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Orléans Ville Nord Loire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Orléans Métropole Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-blois-agglo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance VAL DE CHER - CONTROIS - SOLOGNE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Vendômois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bretenoux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Cahors 3483;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Grand Figeac;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité GOURDON LA BOURIANE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LE CANTON DE LALBENQUE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Prayssac Puy L'Eveque Basse Vallée du Lot;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Céré Vallée de la Dordogne.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Longue vie à Martel, La Vicomté Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SOUILLAC MARTEL VICOMTE DE TURENNE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AGEN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Macron Gavaudun et Haut Périgord Agenais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Circo-Marmande-En-Marche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"Comité « Châteaux et Bastides"" - Monflanquin/Fumel";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Miramont;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Villeneuve-sur-Lot Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Florac Trois Rivières Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Marvejols;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance MENDE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Aubrac et Margeride Renaissance en Nord Lozere;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité48;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Loire-Authion / Sarrigné / Mazé - Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Angers Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grand-Ouest-Angevin En-Marche (10 communes);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Baugeois-Vallée Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Territoire Des Mauges Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bouchemaine et Beaucouzé Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Agglomération du Choletais Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Haut-Anjou et Segré Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité sur le Grand Saumurois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Carentan Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Avranches-Baie-Bocage;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! La Hague - Cherbourg  - Val de Saire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Coutances;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Nord Cotentin !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Granville Terre et Mer-377;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance ! Pays Saint-Lois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sezannais et plaine champenoise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Châlons-en-Champagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Epernay, Vallée de la Marne et ses territoires;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Fismes et tardennois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Montmirail;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Reims Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Reims Ouest et Montagne de Reims;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Reims Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance menou;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vitry et Su d Est marnais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CASE PILOTE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Fort de France Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité GROS-MORNE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Centre Renaissance - 972;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Lamentin Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Lorrain Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Vauclin Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République  En Marché - Les Anses D'Arlets;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rivière-Salée Renaissance 972;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sainte Marie Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Jo Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Pierre Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Schoelcher  Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Château Gontier sud Mayenne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Avaloirs 53;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance pays Meslay- Grez;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Laval;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de  Mayenne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EnMarche Mayotte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité locale de Mayotte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Femmes Renaissance Mayotte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Comite local de Pamandzi;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Essey Les Nancy / Saint max;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grand-Nancy Sud  -  Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Briey Joeuf Jarny Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Laxou;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Toute;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ensemble Concevons le Lunévillois de Demain !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CITOYENS Renaissance 54;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance du Bassin de Longwy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nancy Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nancy!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Plateau de haye Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Bassin Mussipontain Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance SEICHAMPS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Toulois Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Action EM! Vandoeuvre & Sud Métropole Nancy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Villers Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Villerupt Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bar le duc et Sud Meuse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Verdun et Nord Meuse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité La République Renaissance Ouest Golfe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auray Presqu'île Quiberon Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ploermel/Guer/Mauron;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du Grand Canton de PLUVIGNER;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - De Hennebont à Guidel;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lanester Renaissance, entre Scorff et Blavet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ploemeur .Larmor-Plage.Quéven;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nord-Ouest Morbihan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Carnac, la Trinité sur Mer, Locmariaquer;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de Lorient;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Morbihan Sud-Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Pontivy !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Presqu’île de Rhuys Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - de Vannes à Saint-Avé;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Portes de l'Orne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Bitche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays Messin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Warndt, pays Boulageois et Bouzonvillois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Forbach, Freyming-Merlebach, Portes de l'Europe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rives De Moselle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Coteaux de Moselle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Metz;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Centre Mosellan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Moselle Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sarreguemines - Confluences;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grand Thionville et Frontières;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Thionville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Marches de Fer - Vitry sur Orne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Yutz;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nievre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Champvoux Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance le Morvan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Cosne58;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Guérigny;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance le pays charitois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marzy Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Haut Nivernais - Val d'Yonne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Nevers-187;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance NIEVRE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance COMITE SUD NIVERNAIS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Amand-Donzy-Entrains Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SAUVIGNY 2017;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Varennes Vauzelles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Fourmies et Environs;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Porte des Flandres;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bondues;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Cambrai et le Cambrésis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance du Caudrésis Catésis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Denain;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Grand Douaisis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Dunkerque Grand Littoral;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pévèle Melantois Carembault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité SAMBRE /AVESNOIS - CAMBRESIS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Grande Synthe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gravelines;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Halluin-Roncq-Neuville en Ferrain;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Hazebrouck en Flandre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Hem;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance La Madeleine 59;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lambersart !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Leers;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lille Métropole Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vieux-Lille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Cormontaigne Wazemmes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lille Centre Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lomme;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Université de Lille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance à Vauban;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lille-Sud Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Republique Renaissance St Maurice Pellevoisin !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Paliens Renaissance  (Sciences Po Lille);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les deux Helpes Renaissance.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Loos Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lys lez Lannoy Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Marcq-en-Baroeul;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Maubeuge et Val de Sambre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance MONS EN BAROEUL;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - Mouvaux.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Quesnoy-sur-deule;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La route des Flandres;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Ronchin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - Roubaix;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance de l'Amandinois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Saint-Andre-lez-Lille-263;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Douaisis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - Bergues;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - Tourcoing;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Valenciennes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Solesmes action Cambrésis Solesmois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance VILLENEUVE D'ASCQ;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Croix Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance POUR WASQUEHAL;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sud Ouest MEL;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance de wattrelos  ! Pour un nouvel avenir !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité E.M. Calédonie «Terre de parole, Terre de partage»;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EnMarcheEnCalédonie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Calédonie Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Jeunesse Calédonienne Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nouméa Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LES ENTREPRENEURS Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Province Nord Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bailleul Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Agglomération du Beauvaisis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Cantons de Meru et du Thelle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Aire Cantilienne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Clermont de l'Oise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Compiègne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Crépy en Valois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité VEXIN-THELLE ENENCOURT-LEAGE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Canton de Mouy  - Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance agglomération Creil - Nogent-sur-Oise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance OISE nord-Est.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pont Sainte Maxence;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Sainte_genevieve-408;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Plateau Picard;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Senlis Sud Oise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance! - Alençon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Argentan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Flers Domfront Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mortagne-au-Perche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Les Hauts du Perche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de VIMOUTIERS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité ESCP Europe Paris Campus;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Dauphine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche Gare de L'Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Hôpital Saint-Louis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! rue de Paradis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Comite République Canal-Saint-Martin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Louis Blanc;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Château d'Eau;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Eole;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Belleville-Saint-Maur;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Léon Blum Folie-Regnault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité République Saint-Ambroise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nation - Alexandre Dumas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bastille-Popincourt;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Picpus-Nation;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bercy - Jardin de Reuilly;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Aligre - Bastille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Porte de Charenton-Porte Dorée;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance  Paris XIII - Comité Sud-Ouest;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance Paris XIII - Comité Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance Paris XIII - Comité Sud-Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Montparnasse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Plaisance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Porte de Vanves-Didot;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Porte d'Orléans Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Pernety;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mouton-Duvernet-Alesia;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité René Coty;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Didot;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lion de Belfort;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Commerce;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Dupleix - Motte Picquet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Alleray - Procession;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Citroën Boucicaut;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Lambert;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pasteur-Montparnasse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité ÉMILE ZOLA BEAUGRENELLE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vaugirard - Parc des Expositions;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Cambronne - Garibaldi;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance PARIX XV - Georges Brassens;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité JUREM - Les Juristes Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Muette Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris-Victor Hugo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 16 Ranelagh;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
